Timestamp,Latitude,Longitude,Occupancy,Capacity,QueueLength,TrafficCongestion,IsSpecialDay,VehicleTypeWeight
2016-12-05 09:02:00,26.14449459,91.73620513,173,387,2,low,1,1.0
2016-12-05 09:29:00,26.14449459,91.73620513,207,387,3,low,1,0.5
2016-12-05 10:03:00,26.14449459,91.73620513,249,387,4,low,1,1.0
2016-12-05 10:29:00,26.14449459,91.73620513,291,387,4,low,1,1.0
2016-12-05 11:02:00,26.14449459,91.73620513,332,387,6,average,1,1.0
2016-12-05 11:29:00,26.14449459,91.73620513,359,387,7,average,1,1.0
2016-12-05 11:56:00,26.14449459,91.73620513,388,387,7,average,1,1.0
2016-12-05 12:29:00,26.14449459,91.73620513,389,387,12,high,1,0.5
2016-12-05 13:02:00,26.14449459,91.73620513,392,387,10,high,1,1.0
2016-12-05 13:29:00,26.14449459,91.73620513,389,387,10,high,1,1.0
2016-12-05 14:02:00,26.14449459,91.73620513,383,387,5,average,1,1.0
2016-12-05 14:29:00,26.14449459,91.73620513,376,387,6,average,1,1.0
2016-12-05 15:02:00,26.14449459,91.73620513,352,387,3,low,1,0.5
2016-12-05 15:29:00,26.14449459,91.73620513,349,387,4,average,1,0.5
2016-12-05 16:02:00,26.14449459,91.73620513,316,387,3,low,1,1.5
2016-12-05 16:29:00,26.14449459,91.73620513,302,387,3,low,1,0.5
2016-12-06 07:56:00,26.14449459,91.73620513,195,387,2,low,0,1.0
2016-12-06 08:29:00,26.14449459,91.73620513,207,387,3,average,0,1.0
2016-12-06 08:56:00,26.14449459,91.73620513,216,387,2,low,0,1.0
2016-12-06 09:29:00,26.14449459,91.73620513,254,387,2,low,0,1.5
2016-12-06 10:02:00,26.14449459,91.73620513,296,387,3,low,0,1.0
2016-12-06 10:29:00,26.14449459,91.73620513,324,387,4,average,0,1.0
2016-12-06 11:02:00,26.14449459,91.73620513,378,387,5,average,0,1.0
2016-12-06 11:29:00,26.14449459,91.73620513,389,387,7,high,0,1.5
2016-12-06 11:56:00,26.14449459,91.73620513,388,387,5,average,0,1.0
2016-12-06 12:29:00,26.14449459,91.73620513,367,387,8,high,0,1.0
2016-12-06 12:56:00,26.14449459,91.73620513,388,387,8,high,0,1.0
2016-12-06 13:29:00,26.14449459,91.73620513,390,387,7,high,0,0.5
2016-12-06 14:02:00,26.14449459,91.73620513,391,387,4,average,0,0.5
2016-12-06 14:29:00,26.14449459,91.73620513,382,387,5,high,0,1.0
2016-12-06 15:02:00,26.14449459,91.73620513,365,387,3,low,0,1.0
2016-12-06 15:29:00,26.14449459,91.73620513,347,387,3,low,0,0.5
2016-12-06 16:02:00,26.14449459,91.73620513,334,387,1,low,0,0.5
2016-12-06 16:29:00,26.14449459,91.73620513,327,387,2,low,0,1.0
2016-12-07 07:59:00,26.14449459,91.73620513,214,387,1,low,0,1.0
2016-12-07 08:26:00,26.14449459,91.73620513,226,387,2,low,0,1.0
2016-12-07 08:55:00,26.14449459,91.73620513,264,387,2,low,0,1.0
2016-12-07 09:26:00,26.14449459,91.73620513,298,387,2,low,0,1.0
2016-12-07 09:59:00,26.14449459,91.73620513,354,387,2,low,0,0.5
2016-12-07 10:26:00,26.14449459,91.73620513,383,387,3,low,0,0.5
2016-12-07 10:59:00,26.14449459,91.73620513,393,387,4,average,0,1.0
2016-12-07 11:25:00,26.14449459,91.73620513,392,387,5,average,0,1.0
2016-12-07 11:59:00,26.14449459,91.73620513,394,387,5,average,0,1.0
2016-12-07 12:26:00,26.14449459,91.73620513,390,387,8,high,0,1.0
2016-12-07 12:59:00,26.14449459,91.73620513,397,387,8,high,0,1.0
2016-12-07 13:26:00,26.14449459,91.73620513,400,387,7,high,0,1.0
2016-12-07 13:59:00,26.14449459,91.73620513,396,387,6,average,0,1.0
2016-12-07 14:26:00,26.14449459,91.73620513,397,387,4,average,0,1.0
2016-12-07 14:59:00,26.14449459,91.73620513,399,387,4,average,0,0.5
2016-12-07 15:32:00,26.14449459,91.73620513,384,387,3,low,0,1.0
2016-12-07 15:59:00,26.14449459,91.73620513,373,387,3,low,0,1.0
2016-12-07 16:32:00,26.14449459,91.73620513,364,387,2,low,0,1.0
2016-12-08 07:59:00,26.14449459,91.73620513,166,387,2,low,0,1.0
2016-12-08 08:26:00,26.14449459,91.73620513,179,387,2,low,0,1.0
2016-12-08 08:59:00,26.14449459,91.73620513,198,387,1,low,0,1.0
2016-12-08 09:26:00,26.14449459,91.73620513,234,387,2,low,0,1.5
2016-12-08 09:59:00,26.14449459,91.73620513,267,387,3,average,0,1.0
2016-12-08 10:32:00,26.14449459,91.73620513,329,387,4,average,0,0.5
2016-12-08 10:59:00,26.14449459,91.73620513,373,387,4,average,0,1.5
2016-12-08 11:32:00,26.14449459,91.73620513,393,387,5,average,0,1.0
2016-12-08 11:59:00,26.14449459,91.73620513,392,387,5,average,0,1.0
2016-12-08 12:25:00,26.14449459,91.73620513,390,387,7,high,0,1.0
2016-12-08 12:59:00,26.14449459,91.73620513,396,387,8,high,0,0.5
2016-12-08 13:25:00,26.14449459,91.73620513,398,387,8,high,0,1.0
2016-12-08 13:59:00,26.14449459,91.73620513,398,387,5,average,0,1.0
2016-12-08 14:26:00,26.14449459,91.73620513,401,387,4,average,0,1.5
2016-12-08 14:59:00,26.14449459,91.73620513,397,387,3,average,0,1.0
2016-12-08 15:26:00,26.14449459,91.73620513,396,387,3,low,0,1.0
2016-12-08 15:59:00,26.14449459,91.73620513,376,387,3,low,0,1.0
2016-12-08 16:32:00,26.14449459,91.73620513,369,387,2,low,0,1.0
2016-12-09 08:02:00,26.14449459,91.73620513,159,387,2,low,0,0.5
2016-12-09 08:29:00,26.14449459,91.73620513,180,387,2,low,0,1.5
2016-12-09 08:55:00,26.14449459,91.73620513,215,387,2,low,0,1.0
2016-12-09 09:29:00,26.14449459,91.73620513,254,387,2,low,0,1.0
2016-12-09 09:55:00,26.14449459,91.73620513,293,387,2,low,0,1.0
2016-12-09 10:29:00,26.14449459,91.73620513,333,387,3,low,0,1.0
2016-12-09 10:56:00,26.14449459,91.73620513,358,387,4,average,0,0.5
2016-12-09 11:29:00,26.14449459,91.73620513,390,387,5,average,0,0.5
2016-12-09 11:56:00,26.14449459,91.73620513,399,387,5,average,0,1.0
2016-12-09 12:29:00,26.14449459,91.73620513,399,387,8,high,0,1.0
2016-12-09 13:02:00,26.14449459,91.73620513,402,387,7,high,0,0.5
2016-12-09 13:29:00,26.14449459,91.73620513,402,387,7,high,0,1.0
2016-12-09 14:02:00,26.14449459,91.73620513,401,387,5,average,0,0.5
2016-12-09 14:29:00,26.14449459,91.73620513,400,387,6,high,0,1.0
2016-12-09 14:56:00,26.14449459,91.73620513,397,387,4,average,0,1.5
2016-12-09 15:29:00,26.14449459,91.73620513,386,387,3,low,0,0.5
2016-12-09 16:02:00,26.14449459,91.73620513,375,387,2,low,0,1.0
2016-12-09 16:29:00,26.14449459,91.73620513,365,387,2,low,0,0.5
2016-12-10 07:59:00,26.14449459,91.73620513,154,387,2,low,0,1.0
2016-12-10 08:29:00,26.14449459,91.73620513,170,387,2,average,0,0.5
2016-12-10 09:02:00,26.14449459,91.73620513,221,387,2,low,0,1.0
2016-12-10 09:29:00,26.14449459,91.73620513,252,387,2,low,0,1.0
2016-12-10 09:55:00,26.14449459,91.73620513,304,387,2,low,0,1.0
2016-12-10 10:29:00,26.14449459,91.73620513,345,387,3,low,0,1.0
2016-12-10 11:02:00,26.14449459,91.73620513,390,387,5,average,0,1.0
2016-12-10 11:29:00,26.14449459,91.73620513,398,387,5,average,0,1.0
2016-12-10 12:02:00,26.14449459,91.73620513,403,387,8,high,0,0.5
2016-12-10 12:29:00,26.14449459,91.73620513,402,387,8,high,0,1.0
2016-12-10 12:55:00,26.14449459,91.73620513,403,387,5,average,0,0.5
2016-12-10 13:29:00,26.14449459,91.73620513,402,387,7,high,0,0.5
2016-12-10 13:56:00,26.14449459,91.73620513,402,387,5,average,0,1.0
2016-12-10 14:25:00,26.14449459,91.73620513,401,387,4,average,0,1.0
2016-12-10 15:02:00,26.14449459,91.73620513,402,387,2,low,0,1.0
2016-12-10 15:25:00,26.14449459,91.73620513,401,387,3,low,0,1.0
2016-12-10 15:59:00,26.14449459,91.73620513,401,387,3,low,0,1.5
2016-12-10 16:25:00,26.14449459,91.73620513,403,387,2,low,0,0.5
2016-12-11 08:02:00,26.14449459,91.73620513,124,387,3,average,1,1.0
2016-12-11 08:25:00,26.14449459,91.73620513,123,387,3,average,1,0.5
2016-12-11 08:59:00,26.14449459,91.73620513,134,387,2,low,1,1.0
2016-12-11 09:26:00,26.14449459,91.73620513,151,387,3,low,1,1.0
2016-12-11 09:59:00,26.14449459,91.73620513,208,387,3,low,1,0.5
2016-12-11 10:25:00,26.14449459,91.73620513,267,387,4,low,1,1.0
2016-12-11 10:59:00,26.14449459,91.73620513,371,387,6,average,1,1.5
2016-12-11 11:26:00,26.14449459,91.73620513,402,387,8,average,1,1.0
2016-12-11 11:59:00,26.14449459,91.73620513,402,387,7,average,1,1.0
2016-12-11 12:32:00,26.14449459,91.73620513,403,387,11,high,1,1.0
2016-12-11 13:05:00,26.14449459,91.73620513,402,387,10,high,1,1.5
2016-12-11 13:26:00,26.14449459,91.73620513,401,387,10,high,1,1.0
2016-12-11 13:59:00,26.14449459,91.73620513,403,387,7,average,1,1.0
2016-12-11 14:32:00,26.14449459,91.73620513,402,387,6,average,1,1.0
2016-12-11 14:59:00,26.14449459,91.73620513,403,387,5,average,1,0.5
2016-12-11 15:25:00,26.14449459,91.73620513,402,387,4,low,1,1.0
2016-12-11 15:59:00,26.14449459,91.73620513,396,387,3,low,1,0.5
2016-12-11 16:25:00,26.14449459,91.73620513,401,387,4,average,1,0.5
2016-12-12 08:02:00,26.14449459,91.73620513,151,387,2,low,0,1.0
2016-12-12 08:29:00,26.14449459,91.73620513,180,387,1,low,0,1.0
2016-12-12 09:02:00,26.14449459,91.73620513,210,387,2,average,0,0.5
2016-12-12 09:29:00,26.14449459,91.73620513,231,387,2,low,0,1.0
2016-12-12 10:02:00,26.14449459,91.73620513,287,387,3,low,0,1.0
2016-12-12 10:29:00,26.14449459,91.73620513,320,387,4,average,0,0.5
2016-12-12 11:02:00,26.14449459,91.73620513,358,387,5,average,0,1.5
2016-12-12 11:29:00,26.14449459,91.73620513,389,387,4,average,0,1.0
2016-12-12 11:55:00,26.14449459,91.73620513,395,387,5,average,0,0.5
2016-12-12 12:29:00,26.14449459,91.73620513,395,387,8,high,0,1.0
2016-12-12 12:56:00,26.14449459,91.73620513,397,387,8,high,0,1.0
2016-12-12 13:29:00,26.14449459,91.73620513,398,387,8,high,0,1.0
2016-12-12 14:02:00,26.14449459,91.73620513,394,387,4,average,0,1.0
2016-12-12 14:29:00,26.14449459,91.73620513,402,387,4,average,0,1.0
2016-12-12 14:55:00,26.14449459,91.73620513,394,387,4,average,0,1.0
2016-12-12 15:29:00,26.14449459,91.73620513,393,387,2,low,0,1.0
2016-12-12 15:56:00,26.14449459,91.73620513,373,387,3,low,0,1.0
2016-12-12 16:29:00,26.14449459,91.73620513,350,387,2,low,0,1.0
2016-12-13 08:02:00,26.14449459,91.73620513,192,387,2,low,0,1.5
2016-12-13 08:29:00,26.14449459,91.73620513,209,387,3,average,0,1.0
2016-12-13 09:02:00,26.14449459,91.73620513,245,387,2,low,0,1.5
2016-12-13 09:29:00,26.14449459,91.73620513,273,387,2,low,0,1.0
2016-12-13 09:55:00,26.14449459,91.73620513,316,387,2,low,0,1.0
2016-12-13 10:29:00,26.14449459,91.73620513,344,387,4,average,0,1.5
2016-12-13 11:02:00,26.14449459,91.73620513,374,387,6,average,0,1.5
2016-12-13 11:29:00,26.14449459,91.73620513,392,387,5,average,0,1.0
2016-12-13 12:02:00,26.14449459,91.73620513,385,387,7,high,0,1.0
2016-12-13 12:29:00,26.14449459,91.73620513,401,387,7,high,0,1.0
2016-12-13 13:02:00,26.14449459,91.73620513,402,387,7,high,0,1.0
2016-12-13 13:55:00,26.14449459,91.73620513,398,387,5,average,0,1.5
2016-12-13 14:29:00,26.14449459,91.73620513,384,387,4,average,0,1.0
2016-12-13 14:56:00,26.14449459,91.73620513,358,387,4,average,0,1.0
2016-12-13 15:28:00,26.14449459,91.73620513,347,387,2,low,0,0.5
2016-12-13 16:02:00,26.14449459,91.73620513,329,387,3,average,0,1.0
2016-12-13 16:29:00,26.14449459,91.73620513,319,387,2,low,0,0.5
2016-12-14 08:03:00,26.14449459,91.73620513,208,387,1,average,0,1.0
2016-12-14 08:43:00,26.14449459,91.73620513,243,387,2,low,0,0.5
2016-12-14 09:03:00,26.14449459,91.73620513,269,387,3,average,0,1.0
2016-12-14 09:29:00,26.14449459,91.73620513,308,387,3,average,0,1.5
2016-12-14 10:02:00,26.14449459,91.73620513,362,387,4,low,0,1.0
2016-12-14 10:30:00,26.14449459,91.73620513,390,387,6,high,0,1.5
2016-12-14 11:30:00,26.14449459,91.73620513,393,387,5,average,0,1.0
2016-12-14 12:02:00,26.14449459,91.73620513,397,387,8,high,0,1.0
2016-12-14 12:30:00,26.14449459,91.73620513,395,387,8,high,0,1.0
2016-12-14 13:03:00,26.14449459,91.73620513,397,387,7,high,0,1.0
2016-12-14 13:29:00,26.14449459,91.73620513,395,387,7,high,0,1.0
2016-12-14 14:03:00,26.14449459,91.73620513,402,387,5,average,0,0.5
2016-12-14 14:30:00,26.14449459,91.73620513,394,387,4,average,0,1.0
2016-12-14 14:56:00,26.14449459,91.73620513,394,387,6,high,0,1.0
2016-12-14 15:30:00,26.14449459,91.73620513,391,387,2,low,0,1.0
2016-12-14 15:56:00,26.14449459,91.73620513,385,387,3,low,0,1.0
2016-12-14 16:30:00,26.14449459,91.73620513,372,387,2,low,0,1.0
2016-12-15 07:57:00,26.14449459,91.73620513,151,387,2,average,0,1.5
2016-12-15 08:30:00,26.14449459,91.73620513,176,387,2,low,0,1.0
2016-12-15 09:03:00,26.14449459,91.73620513,207,387,2,low,0,1.0
2016-12-15 09:30:00,26.14449459,91.73620513,244,387,3,average,0,1.0
2016-12-15 09:57:00,26.14449459,91.73620513,275,387,2,low,0,1.0
2016-12-15 10:30:00,26.14449459,91.73620513,316,387,4,average,0,0.5
2016-12-15 11:03:00,26.14449459,91.73620513,353,387,5,average,0,0.5
2016-12-15 11:26:00,26.14449459,91.73620513,379,387,5,average,0,1.0
2016-12-15 12:00:00,26.14449459,91.73620513,399,387,8,high,0,1.0
2016-12-15 12:26:00,26.14449459,91.73620513,400,387,8,high,0,1.0
2016-12-15 13:00:00,26.14449459,91.73620513,401,387,8,high,0,0.5
2016-12-15 13:26:00,26.14449459,91.73620513,402,387,7,high,0,1.0
2016-12-15 14:00:00,26.14449459,91.73620513,403,387,4,average,0,1.5
2016-12-15 14:26:00,26.14449459,91.73620513,402,387,4,average,0,1.0
2016-12-15 15:00:00,26.14449459,91.73620513,399,387,3,average,0,1.0
2016-12-15 15:26:00,26.14449459,91.73620513,391,387,3,low,0,0.5
2016-12-15 16:03:00,26.14449459,91.73620513,378,387,1,low,0,0.5
2016-12-15 16:30:00,26.14449459,91.73620513,363,387,1,low,0,0.5
2016-12-16 07:59:00,26.14449459,91.73620513,170,387,2,low,0,1.5
2016-12-16 08:30:00,26.14449459,91.73620513,193,387,2,low,0,0.5
2016-12-16 09:03:00,26.14449459,91.73620513,217,387,2,low,0,1.0
2016-12-16 09:30:00,26.14449459,91.73620513,252,387,2,low,0,1.0
2016-12-16 10:03:00,26.14449459,91.73620513,293,387,2,low,0,1.0
2016-12-16 10:29:00,26.14449459,91.73620513,327,387,3,low,0,1.5
2016-12-16 11:03:00,26.14449459,91.73620513,348,387,5,average,0,1.0
2016-12-16 11:30:00,26.14449459,91.73620513,370,387,5,average,0,1.0
2016-12-16 11:56:00,26.14449459,91.73620513,388,387,5,average,0,1.0
2016-12-16 12:30:00,26.14449459,91.73620513,402,387,8,high,0,1.0
2016-12-16 12:56:00,26.14449459,91.73620513,403,387,8,high,0,1.5
2016-12-16 13:30:00,26.14449459,91.73620513,402,387,7,high,0,1.5
2016-12-16 13:56:00,26.14449459,91.73620513,402,387,5,average,0,1.0
2016-12-16 14:30:00,26.14449459,91.73620513,395,387,5,high,0,1.0
2016-12-16 14:56:00,26.14449459,91.73620513,396,387,4,average,0,1.0
2016-12-16 15:30:00,26.14449459,91.73620513,387,387,3,low,0,1.0
2016-12-16 16:03:00,26.14449459,91.73620513,389,387,3,average,0,1.0
2016-12-16 16:30:00,26.14449459,91.73620513,378,387,2,low,0,1.0
2016-12-17 07:59:00,26.14449459,91.73620513,125,387,2,average,0,1.0
2016-12-17 08:26:00,26.14449459,91.73620513,135,387,1,low,0,1.0
2016-12-17 09:00:00,26.14449459,91.73620513,168,387,2,low,0,0.5
2016-12-17 09:26:00,26.14449459,91.73620513,220,387,2,low,0,1.0
2016-12-17 09:59:00,26.14449459,91.73620513,276,387,3,low,0,1.5
2016-12-17 10:33:00,26.14449459,91.73620513,290,387,3,average,0,0.5
2016-12-17 11:00:00,26.14449459,91.73620513,309,387,5,average,0,1.0
2016-12-17 11:33:00,26.14449459,91.73620513,318,387,5,average,0,1.0
2016-12-17 12:00:00,26.14449459,91.73620513,344,387,8,high,0,1.0
2016-12-17 12:26:00,26.14449459,91.73620513,383,387,8,high,0,1.5
2016-12-17 13:00:00,26.14449459,91.73620513,397,387,7,high,0,1.0
2016-12-17 13:27:00,26.14449459,91.73620513,402,387,7,high,0,1.0
2016-12-17 14:00:00,26.14449459,91.73620513,402,387,4,average,0,1.0
2016-12-17 14:30:00,26.14449459,91.73620513,402,387,6,high,0,1.0
2016-12-17 15:03:00,26.14449459,91.73620513,403,387,3,low,0,1.0
2016-12-17 15:30:00,26.14449459,91.73620513,400,387,2,low,0,1.0
2016-12-17 15:57:00,26.14449459,91.73620513,402,387,3,average,0,0.5
2016-12-17 16:30:00,26.14449459,91.73620513,401,387,2,low,0,1.0
2016-12-18 08:03:00,26.14449459,91.73620513,146,387,3,average,1,0.5
2016-12-18 08:30:00,26.14449459,91.73620513,150,387,2,low,1,1.0
2016-12-18 08:56:00,26.14449459,91.73620513,157,387,3,low,1,0.5
2016-12-18 09:30:00,26.14449459,91.73620513,173,387,3,average,1,1.0
2016-12-18 09:56:00,26.14449459,91.73620513,215,387,4,average,1,1.0
2016-12-18 10:30:00,26.14449459,91.73620513,269,387,5,average,1,1.0
2016-12-18 11:03:00,26.14449459,91.73620513,346,387,10,high,1,1.0
2016-12-18 11:30:00,26.14449459,91.73620513,386,387,6,average,1,1.0
2016-12-18 12:03:00,26.14449459,91.73620513,403,387,11,high,1,1.0
2016-12-18 12:30:00,26.14449459,91.73620513,403,387,11,high,1,1.0
2016-12-18 12:56:00,26.14449459,91.73620513,402,387,12,high,1,0.5
2016-12-18 13:30:00,26.14449459,91.73620513,402,387,10,high,1,1.5
2016-12-18 14:03:00,26.14449459,91.73620513,402,387,5,average,1,1.0
2016-12-18 14:30:00,26.14449459,91.73620513,402,387,6,average,1,1.0
2016-12-18 14:56:00,26.14449459,91.73620513,402,387,5,average,1,1.0
2016-12-18 15:30:00,26.14449459,91.73620513,402,387,3,low,1,1.0
2016-12-18 16:03:00,26.14449459,91.73620513,388,387,3,low,1,1.0
2016-12-18 16:30:00,26.14449459,91.73620513,365,387,3,low,1,1.0
2016-12-19 08:03:00,26.14449459,91.73620513,138,387,1,low,0,0.5
2016-12-19 08:30:00,26.14449459,91.73620513,150,387,1,low,0,1.0
2016-12-19 09:03:00,26.14449459,91.73620513,184,387,2,low,0,1.0
2016-12-19 09:30:00,26.14449459,91.73620513,229,387,3,low,0,1.0
2016-12-19 09:56:00,26.14449459,91.73620513,265,387,2,low,0,1.0
2016-12-19 10:30:00,26.14449459,91.73620513,314,387,3,average,0,1.5
2016-12-19 11:03:00,26.14449459,91.73620513,355,387,5,average,0,1.0
2016-12-19 11:30:00,26.14449459,91.73620513,394,387,5,average,0,0.5
2016-12-19 12:03:00,26.14449459,91.73620513,395,387,8,high,0,1.0
2016-12-19 12:30:00,26.14449459,91.73620513,397,387,8,high,0,1.0
2016-12-19 13:03:00,26.14449459,91.73620513,397,387,5,average,0,1.0
2016-12-19 13:30:00,26.14449459,91.73620513,399,387,7,high,0,1.0
2016-12-19 14:03:00,26.14449459,91.73620513,399,387,4,average,0,1.0
2016-12-19 14:30:00,26.14449459,91.73620513,401,387,4,average,0,0.5
2016-12-19 15:03:00,26.14449459,91.73620513,399,387,3,low,0,1.0
2016-12-19 15:29:00,26.14449459,91.73620513,402,387,3,low,0,1.0
2016-12-19 16:03:00,26.14449459,91.73620513,392,387,3,average,0,0.5
2016-12-19 16:30:00,26.14449459,91.73620513,387,387,2,low,0,1.0
2016-10-04 07:59:00,26.14901995,91.7395035,117,470,2,low,0,1.0
2016-10-04 08:25:00,26.14901995,91.7395035,174,470,1,low,0,0.5
2016-10-04 08:59:00,26.14901995,91.7395035,269,470,2,low,0,1.5
2016-10-04 09:32:00,26.14901995,91.7395035,351,470,3,low,0,1.0
2016-10-04 09:59:00,26.14901995,91.7395035,397,470,2,low,0,0.5
2016-10-04 10:26:00,26.14901995,91.7395035,430,470,3,low,0,1.0
2016-10-04 10:59:00,26.14901995,91.7395035,458,470,6,high,0,1.0
2016-10-04 11:25:00,26.14901995,91.7395035,464,470,5,average,0,1.0
2016-10-04 11:59:00,26.14901995,91.7395035,460,470,5,average,0,0.5
2016-10-04 12:29:00,26.14901995,91.7395035,464,470,8,high,0,1.0
2016-10-04 13:02:00,26.14901995,91.7395035,458,470,8,high,0,1.0
2016-10-04 13:29:00,26.14901995,91.7395035,450,470,8,high,0,1.0
2016-10-04 14:02:00,26.14901995,91.7395035,446,470,4,average,0,1.0
2016-10-04 14:29:00,26.14901995,91.7395035,433,470,4,average,0,0.5
2016-10-04 14:57:00,26.14901995,91.7395035,426,470,4,average,0,1.0
2016-10-04 15:30:00,26.14901995,91.7395035,411,470,3,low,0,1.0
2016-10-04 16:04:00,26.14901995,91.7395035,376,470,3,low,0,0.5
2016-10-04 16:31:00,26.14901995,91.7395035,325,470,2,low,0,1.0
2016-10-05 07:57:00,26.14901995,91.7395035,127,470,1,low,0,1.0
2016-10-05 08:30:00,26.14901995,91.7395035,201,470,2,low,0,1.5
2016-10-05 09:04:00,26.14901995,91.7395035,283,470,2,low,0,1.0
2016-10-05 09:30:00,26.14901995,91.7395035,347,470,2,low,0,1.0
2016-10-05 10:04:00,26.14901995,91.7395035,383,470,3,low,0,0.5
2016-10-05 10:30:00,26.14901995,91.7395035,404,470,4,average,0,0.5
2016-10-05 11:04:00,26.14901995,91.7395035,420,470,5,average,0,1.0
2016-10-05 11:30:00,26.14901995,91.7395035,429,470,8,high,0,1.0
2016-10-05 12:04:00,26.14901995,91.7395035,447,470,8,high,0,1.0
2016-10-05 12:30:00,26.14901995,91.7395035,450,470,9,high,0,1.0
2016-10-05 12:57:00,26.14901995,91.7395035,451,470,8,high,0,0.5
2016-10-05 13:30:00,26.14901995,91.7395035,454,470,8,high,0,1.0
2016-10-05 13:57:00,26.14901995,91.7395035,455,470,5,average,0,1.0
2016-10-05 14:30:00,26.14901995,91.7395035,447,470,4,average,0,1.0
2016-10-05 14:57:00,26.14901995,91.7395035,435,470,4,average,0,0.5
2016-10-05 15:30:00,26.14901995,91.7395035,403,470,3,low,0,1.5
2016-10-05 16:04:00,26.14901995,91.7395035,374,470,2,low,0,1.0
2016-10-05 16:30:00,26.14901995,91.7395035,335,470,2,low,0,0.5
2016-10-06 07:57:00,26.14901995,91.7395035,128,470,1,average,0,1.0
2016-10-06 08:30:00,26.14901995,91.7395035,199,470,1,low,0,0.5
2016-10-06 08:57:00,26.14901995,91.7395035,284,470,2,low,0,1.0
2016-10-06 09:30:00,26.14901995,91.7395035,337,470,2,low,0,1.0
2016-10-06 10:03:00,26.14901995,91.7395035,388,470,3,low,0,1.0
2016-10-06 10:30:00,26.14901995,91.7395035,424,470,4,average,0,1.0
2016-10-06 10:57:00,26.14901995,91.7395035,441,470,4,average,0,1.5
2016-10-06 11:30:00,26.14901995,91.7395035,450,470,7,high,0,1.5
2016-10-06 12:04:00,26.14901995,91.7395035,460,470,8,high,0,1.0
2016-10-06 12:30:00,26.14901995,91.7395035,465,470,8,high,0,1.0
2016-10-06 12:57:00,26.14901995,91.7395035,459,470,8,high,0,1.5
2016-10-06 13:30:00,26.14901995,91.7395035,460,470,8,high,0,0.5
2016-10-06 13:57:00,26.14901995,91.7395035,455,470,5,average,0,1.0
2016-10-06 14:30:00,26.14901995,91.7395035,438,470,4,average,0,1.0
2016-10-06 15:04:00,26.14901995,91.7395035,429,470,2,low,0,1.0
2016-10-06 15:31:00,26.14901995,91.7395035,403,470,2,low,0,1.0
2016-10-06 16:04:00,26.14901995,91.7395035,393,470,2,low,0,1.0
2016-10-06 16:30:00,26.14901995,91.7395035,347,470,1,low,0,0.5
2016-10-07 08:03:00,26.14901995,91.7395035,121,470,2,low,0,1.0
2016-10-07 08:30:00,26.14901995,91.7395035,189,470,2,low,0,1.0
2016-10-07 09:04:00,26.14901995,91.7395035,263,470,3,average,0,1.0
2016-10-07 09:30:00,26.14901995,91.7395035,294,470,2,low,0,1.0
2016-10-07 09:57:00,26.14901995,91.7395035,322,470,2,low,0,0.5
2016-10-07 10:30:00,26.14901995,91.7395035,339,470,4,average,0,1.0
2016-10-07 10:57:00,26.14901995,91.7395035,351,470,4,average,0,1.0
2016-10-07 11:30:00,26.14901995,91.7395035,354,470,5,average,0,1.0
2016-10-07 12:03:00,26.14901995,91.7395035,363,470,8,high,0,1.0
